query_table,query_column
csvData13523115__10.csv,oppRPA+
csvData13336059__0.csv,POS
csvData14585065__1.csv,3PA
csvData14585065__1.csv,BPG
csvData14585065__1.csv,Player
csvData3653270__2.csv,a/s
csvData18493125__1.csv,Player
csvData18493125__1.csv,RBI
csvData18493125__1.csv,SLG
csvData18493125__1.csv,Team
csvData2832935__2.csv,Date
csvData2832935__2.csv,ibb
csvData15965777__9.csv,RBI
csvData14443150__6.csv,3PM
csvData14443150__6.csv,BPG
csvData14443150__6.csv,PPG
csvData14443150__6.csv,RPG
csvData14443150__6.csv,Team
csvData5018557__1.csv,OBP
csvData5018557__1.csv,Team
csvData22335715__0.csv,Opponent
csvData3356382__8.csv,3FGA
csvData3356382__8.csv,FTA
csvData3356382__8.csv,Split
csvData10963461__4.csv,Age
csvData10963461__4.csv,DRB%
csvData10963461__4.csv,ORtg
csvData10963461__4.csv,TOV%
csvData10963461__4.csv,TRB%
csvData3178438__18.csv,3PA
csvData3178438__18.csv,DRB
csvData3178438__18.csv,RPG
csvData3178438__18.csv,TOV
csvData4674540__1.csv,SLG
csvData4674540__1.csv,Team
csvData3178438__19.csv,SPG
csvData2761087__18.csv,RBI
csvData2761087__18.csv,Team
csvData23033509__7.csv,OPS
csvData19898919__3.csv,DRtg
csvData19898919__3.csv,GmSc
csvData19898919__3.csv,ORB%
csvData19898919__3.csv,ORtg
csvData8598250__4.csv,AVG
csvData8598250__4.csv,OPS
csvData8598250__4.csv,SLG
csvData16825359__0.csv,Arch-Deck
csvData16825359__0.csv,Arch-Thru
csvData16825359__0.csv,Box Beam or Girders (Multiple)
csvData16825359__0.csv,Frame (Except Culverts)
csvData16825359__0.csv,Girder & Floorbeam System
csvData16825359__0.csv,Movable-Swing
csvData16825359__0.csv,Slab
csvData16825359__0.csv,State
csvData16825359__0.csv,Tee Beam
csvData14213420__2.csv,GIDP
csvData14213420__2.csv,POS
csvData14213420__2.csv,RBI
csvData8479264__7.csv,OPS
csvData8479264__7.csv,Player
csvData21675463__1.csv,GIDP
csvData21675463__1.csv,OPS
csvData21675463__1.csv,RBI
csvData6605406__1.csv,FGM
csvData6605406__1.csv,SPG
csvData24805223__0.csv,GIDP
csvData24805223__0.csv,OPS
csvData25982762__4.csv,IBB
csvData25982762__4.csv,Result
csvData28399335__11.csv,BAVG
csvData7401568__3.csv,AVG
csvData7401568__3.csv,GIDP
csvData7401568__3.csv,OPS
csvData8620997__3.csv,GIDP
csvData8620997__3.csv,OBP
csvData8620997__3.csv,POS
csvData8620997__3.csv,Team
csvData16736013__0.csv,APG
csvData16736013__0.csv,FG%
csvData16736013__0.csv,FGM
csvData16736013__0.csv,FTA
csvData16736013__0.csv,MPG
csvData16736013__0.csv,ORB
csvData16736013__0.csv,Team
csvData10074535__15.csv,SLG
csvData29230622__2.csv,TEAM
csvData29230622__2.csv,VORP
csvData29230622__2.csv,oppSLG
csvData7401568__13.csv,Player
csvData7401568__13.csv,RBI
csvData7401568__13.csv,Team
csvData2679641__10.csv,OBP
csvData2679641__10.csv,OPS
csvData2679641__10.csv,Team
csvData21675463__5.csv,SLG
csvData21675463__5.csv,Team
csvData12168209__3.csv,Date
csvData12168209__3.csv,Opponent
csvData28672318__3.csv,Game Date
csvData28672318__3.csv,RBI
csvData9739809__7.csv,GIDP
csvData9739809__7.csv,OBP
csvData28193349__11.csv,AVG
csvData28193349__11.csv,OPS
csvData28193349__11.csv,POS
csvData16114577__2.csv,POS
csvData11585188__5.csv,AST%
csvData11585188__5.csv,BLK%
csvData11585188__5.csv,DRB%
csvData11585188__5.csv,GmSc
csvData11585188__5.csv,STL%
csvData15025720__1.csv,C-G#
csvData15025720__1.csv,GDP
csvData15025720__1.csv,Notes
csvData15025720__1.csv,Team
csvData16211584__0.csv,DRB%
csvData16211584__0.csv,Date
csvData16211584__0.csv,ORtg
csvData16211584__0.csv,eFG%
csvData4674540__2.csv,Team
csvData15206161__0.csv,Pitches
csvData8848095__1.csv,Fld%
csvData8848095__1.csv,RF/G
csvData8848095__1.csv,Rtot/yr
csvData397377__1.csv,GmSc
csvData397377__1.csv,STL%
csvData397377__1.csv,TRB%
csvData397377__1.csv,TS%
csvData397377__1.csv,USG%
csvData14512292__0.csv,GIDP
csvData14512292__0.csv,OBP
csvData14512292__0.csv,OPS
csvData14512292__0.csv,Team
csvData23789447__0.csv,3P%
csvData23789447__0.csv,FT%
csvData26724876__0.csv,DRB
csvData19553885__3.csv,AVG
csvData19553885__3.csv,GIDP
csvData19553885__3.csv,OPS
csvData19553885__3.csv,RBI
csvData436368__3.csv,RBI
csvData436368__3.csv,Team
csvData13703215__2.csv,OPS
csvData13703215__2.csv,Player Name
csvData13703215__2.csv,Team
csvData1444875__14.csv,AVG
csvData1444875__14.csv,POS
csvData1444875__14.csv,SLG
csvData1444875__14.csv,Team
csvData25525273__2.csv,TRB%
csvData12976003__3.csv,BPG
csvData12976003__3.csv,FGA
csvData12976003__3.csv,ORB
csvData12976003__3.csv,PPG
csvData12976003__3.csv,Team
csvData4643292__2.csv,DRB%
csvData4643292__2.csv,ORB%
csvData4643292__2.csv,STL%
csvData4643292__2.csv,TS%
csvData12906779__1.csv,AGE
csvData12906779__1.csv,AVG
csvData12906779__1.csv,OBP
csvData12906779__1.csv,TEAM
csvData9205349__16.csv,iFenwick
csvData9205349__16.csv,iFenwick/60
csvData4431378__3.csv,OBP
csvData4431378__3.csv,POS
csvData4431378__3.csv,Player
csvData14213420__1.csv,GIDP
csvData14213420__1.csv,POS
csvData14213420__1.csv,RBI
csvData14213420__1.csv,SLG
csvData14833792__2.csv,GIDP
csvData14833792__2.csv,Player
csvData14833792__2.csv,SLG
csvData14833792__2.csv,Team
csvData13997791__0.csv,SLG
csvData9385219__0.csv,Opponent
csvData10547086__12.csv,GIDP
csvData10547086__12.csv,OBP
csvData10547086__12.csv,OPS
csvData10547086__12.csv,Player
csvData10547086__12.csv,RBI
csvData10547086__12.csv,SLG
csvData22658714__15.csv,GIDP
csvData22658714__15.csv,RBI
csvData23033509__13.csv,OPS
csvData28507633__1.csv,DRB%
csvData17054209__1.csv,Date
csvData28193349__12.csv,GIDP
csvData28193349__12.csv,OBP
csvData28193349__12.csv,POS
csvData28193349__12.csv,SLG
csvData6468042__8.csv,AST
csvData6468042__8.csv,MIN
csvData12976003__5.csv,FGA
csvData12976003__5.csv,FTA
csvData9925714__0.csv,Player
csvData22558849__12.csv,Gact
csvData22558849__12.csv,RBI
csvData22658714__3.csv,AVG
csvData24807247__5.csv,RBI
csvData9205349__18.csv,iFenwick
csvData9205349__18.csv,iFenwick/60
csvData21286196__0.csv,AVG
csvData21286196__0.csv,Player
csvData21286196__0.csv,Team
csvData20535739__6.csv,GIDP
csvData20535739__6.csv,OBP
csvData20535739__6.csv,Player
csvData10547086__5.csv,AVG
csvData10547086__5.csv,RBI
csvData10547086__5.csv,Team
csvData1644016__4.csv,AST%
csvData1644016__4.csv,BLK%
csvData1644016__4.csv,DRB%
csvData1644016__4.csv,ORB%
csvData8479264__8.csv,OPS
csvData8479264__8.csv,SLG
csvData18661263__2.csv,GIDP
csvData18661263__2.csv,Team
csvData2590167__8.csv,OBP
csvData2590167__8.csv,RBI
csvData28449023__4.csv,Age
csvData28449023__4.csv,ORB%
csvData28449023__4.csv,Opp
csvData28449023__4.csv,TOV%
csvData28449023__4.csv,TRB%
csvData28449023__4.csv,USG%
csvData25437325__10.csv,POS
csvData25437325__10.csv,Player
csvData25437325__10.csv,Team
csvData2404013__8.csv,POS
csvData2404013__8.csv,SLG
csvData10984639__1.csv,DRtg
csvData10984639__1.csv,STL%
csvData10984639__1.csv,TRB%
csvData10984639__1.csv,USG%
csvData10984639__1.csv,eFG%
csvData1902536__13.csv,Player
csvData1902536__13.csv,RBI
csvData23138641__19.csv,FirstA/60
csvData23138641__19.csv,Points
csvData23138641__19.csv,Shots
csvData23138641__19.csv,iFenwick
csvData19688700__4.csv,GIDP
csvData19688700__4.csv,OPS
csvData19688700__4.csv,Player
csvData2761087__2.csv,Team
csvData14213420__8.csv,OPS
csvData14213420__8.csv,SLG
csvData13703215__16.csv,RBI
csvData13703215__16.csv,Team
csvData29346752__0.csv,GIDP
csvData15894443__9.csv,AGE
csvData15894443__9.csv,AVG
csvData15894443__9.csv,OBP
csvData15894443__9.csv,SLG
csvData15894443__9.csv,oppOBP
csvData19635852__2.csv,AST%
csvData19635852__2.csv,Date
csvData19635852__2.csv,ORB%
csvData19635852__2.csv,STL%
csvData19635852__2.csv,TRB%
csvData19635852__2.csv,TS%
csvData13771482__6.csv,GIDP
csvData13336059__1.csv,AVG
csvData13336059__1.csv,RBI
csvData25583464__1.csv,sa/s
csvData8598250__1.csv,GIDP
csvData8598250__1.csv,OPS
csvData8598250__1.csv,POS
csvData6974424__2.csv,ibb
csvData9925714__1.csv,APG
csvData9925714__1.csv,PPG
csvData9925714__1.csv,Player
csvData9925714__1.csv,RPG
csvData21084464__5.csv,Player
csvData17517374__6.csv,Player Name
csvData17517374__6.csv,RBI
csvData17517374__6.csv,SLG
csvData8549891__0.csv,AGE
csvData8549891__0.csv,OBP
csvData8549891__0.csv,VORP
csvData8549891__0.csv,YEAR
csvData8549891__0.csv,oppSLG
csvData19621512__9.csv,oppOBP
csvData19621512__9.csv,oppOPS
csvData15965777__6.csv,GIDP
csvData15965777__6.csv,RBI
csvData15965777__6.csv,Team
csvData13292203__2.csv,AVG
csvData21286196__15.csv,POS
csvData21286196__15.csv,Player
csvData21286196__15.csv,Team
csvData18661263__8.csv,OBP
csvData8598250__6.csv,GIDP
csvData8598250__6.csv,POS
csvData25019043__2.csv,DRtg
csvData25019043__2.csv,GmSc
csvData25019043__2.csv,ORB%
csvData25019043__2.csv,TRB%
csvData25019043__2.csv,USG%
csvData25019043__2.csv,eFG%
csvData9845791__4.csv,Blk
csvData9845791__4.csv,FTA
csvData9845791__4.csv,Split
csvData25283220__0.csv,AVG
csvData25283220__0.csv,OPS
csvData25283220__0.csv,Team
csvData7434868__7.csv,3PA
csvData4602349__7.csv,GIDP
csvData4602349__7.csv,Player
csvData4602349__7.csv,SLG
csvData13771482__2.csv,AVG
csvData13771482__2.csv,Player
csvData13771482__2.csv,Team
csvData2679641__12.csv,OBP
csvData2679641__12.csv,OPS
csvData2679641__12.csv,SLG
csvData2679641__12.csv,Team
csvData5376485__3.csv,AVG
csvData5376485__3.csv,RBI
csvData5376485__3.csv,Team
csvData27987124__19.csv,POS
csvData27987124__19.csv,RBI
csvData16773669__2.csv,SLG
csvData15959016__2.csv,Player
csvData15959016__2.csv,Team
csvData15936069__10.csv,oppTAv
csvData11762781__2.csv,Date
csvData11762781__2.csv,avg
csvData11762781__2.csv,ibb
csvData1102081__13.csv,POS
csvData1102081__3.csv,GIDP
csvData1102081__3.csv,Player
csvData1102081__3.csv,Team
csvData1211158__2.csv,Opponent
csvData13638124__6.csv,Player
csvData13638124__6.csv,RBI
csvData6027794__13.csv,oppSLG
csvData6027794__13.csv,oppTAv
csvData9475480__3.csv,AVG
csvData9475480__3.csv,GIDP
csvData9475480__3.csv,SLG
csvData22558849__15.csv,Gact
csvData22558849__15.csv,RBI
csvData7434868__6.csv,3PA
csvData7434868__6.csv,3PM
csvData7434868__6.csv,FT%
csvData27987124__18.csv,POS
csvData27987124__18.csv,RBI
csvData27987124__18.csv,SLG
csvData19553885__15.csv,GIDP
csvData19553885__15.csv,RBI
csvData22833518__5.csv,POS
csvData1635358__2.csv,ORtg
csvData1635358__2.csv,Opp
csvData27987124__16.csv,POS
csvData27987124__16.csv,RBI
csvData6444295__6.csv,APG
csvData6444295__6.csv,BPG
csvData6444295__6.csv,ORB
csvData13891302__9.csv,GIDP
csvData13891302__9.csv,OPS
csvData13891302__9.csv,Player
csvData13891302__9.csv,Team
csvData6680543__2.csv,ORB%
csvData6680543__2.csv,ORtg
csvData6680543__2.csv,STL%
csvData6680543__2.csv,TRB%
csvData10027553__13.csv,OPS
csvData10027553__13.csv,Player
csvData10027553__13.csv,Team
csvData4674540__0.csv,SLG
csvData4674540__0.csv,Team
csvData15965777__10.csv,RBI
csvData13227194__3.csv,AVG
csvData13227194__3.csv,OPS
csvData13227194__3.csv,SLG
csvData13227194__3.csv,Team
csvData8804961__2.csv,AVG
csvData8804961__2.csv,OBP
csvData8804961__2.csv,POS
csvData8804961__2.csv,Team
csvData7401568__10.csv,Player
csvData7401568__10.csv,RBI
csvData7401568__10.csv,Team
csvData10027553__2.csv,GIDP
csvData10027553__2.csv,POS
csvData9469123__11.csv,TEAM
csvData9469123__11.csv,YEAR
csvData9469123__11.csv,oppRPA+
csvData27587184__2.csv,BLK%
csvData27587184__2.csv,DRtg
csvData27587184__2.csv,GmSc
csvData27587184__2.csv,TRB%
csvData27587184__2.csv,TS%
csvData21647644__1.csv,AVG
csvData21647644__1.csv,GIDP
csvData21647644__1.csv,Player
csvData19659867__2.csv,AST%
csvData19659867__2.csv,GmSc
csvData19659867__2.csv,STL%
csvData19659867__2.csv,TS%
csvData19659867__2.csv,USG%
csvData26162088__5.csv,BLK%
csvData26162088__5.csv,STL%
csvData14038006__0.csv,SLG
csvData26162088__4.csv,BLK%
csvData26162088__4.csv,STL%
csvData13227194__12.csv,AVG
csvData15936069__15.csv,PPF
csvData15936069__15.csv,SLG
csvData15936069__15.csv,VORP
csvData15936069__15.csv,oppAVG
csvData25019043__0.csv,ORB%
csvData2879490__0.csv,Player
csvData3364782__9.csv,Player
csvData26447856__2.csv,GIDP
csvData26447856__2.csv,POS
csvData29453038__3.csv,GIDP
csvData29453038__3.csv,Player
csvData21947308__0.csv,IBB
csvData21947308__0.csv,Result
csvData6468042__0.csv,3PM
csvData6468042__0.csv,DRB
csvData24807247__9.csv,Player
csvData20535739__10.csv,SLG
csvData21180610__7.csv,3PM
csvData21180610__7.csv,FT%
csvData21180610__7.csv,Player
csvData18786685__1.csv,3PM
csvData18786685__1.csv,FT%
csvData18786685__1.csv,ORB
csvData26655046__0.csv,ORtg
csvData24805223__2.csv,GIDP
csvData24805223__2.csv,OPS
csvData1303939__3.csv,GIDP
csvData2590167__17.csv,Player
csvData2590167__17.csv,RBI
csvData2590167__17.csv,Team
csvData10074535__2.csv,OPS
csvData10074535__2.csv,Player
csvData7259418__2.csv,AST%
csvData7259418__2.csv,GmSc
csvData7259418__2.csv,ORtg
csvData7259418__2.csv,Opp
csvData7259418__2.csv,STL%
csvData7259418__2.csv,TRB%
csvData25450714__1.csv,OBP
csvData25450714__1.csv,OPS
csvData25450714__1.csv,POS
csvData25450714__1.csv,SLG
csvData24807247__12.csv,RBI
csvData15391018__1.csv,Arch-Deck
csvData15391018__1.csv,Arch-Thru
csvData15391018__1.csv,Box Beam or Girders (Single or Spread)
csvData15391018__1.csv,Movable-Bascule
csvData15391018__1.csv,Slab
csvData15391018__1.csv,Suspension
csvData15391018__1.csv,Truss-Deck
csvData26662503__4.csv,BLK%
csvData26662503__4.csv,DRtg
csvData26662503__4.csv,TOV%
csvData24805223__3.csv,GIDP
csvData24805223__3.csv,OPS
csvData17328067__0.csv,From
csvData14213420__6.csv,AVG
csvData1444875__5.csv,Player
csvData13997791__7.csv,POS
csvData13997791__7.csv,SLG
csvData29230622__1.csv,TEAM
csvData29230622__1.csv,VORP
csvData29230622__1.csv,oppSLG
csvData19132138__12.csv,AGE
csvData19132138__12.csv,OBP
csvData19132138__12.csv,VORP
csvData19132138__12.csv,oppOPS
csvData1444875__12.csv,POS
csvData29453038__10.csv,AVG
csvData29453038__10.csv,GIDP
csvData29453038__10.csv,Player
csvData29453038__10.csv,Team
csvData7401568__15.csv,AVG
csvData7401568__15.csv,RBI
csvData9739809__18.csv,GIDP
csvData18784108__3.csv,GIDP
csvData18784108__3.csv,Player
csvData23033509__17.csv,AVG
csvData23033509__17.csv,OBP
csvData22558849__16.csv,Gact
csvData22558849__16.csv,RBI
csvData22558849__16.csv,SLG
csvData25917960__1.csv,AST%
csvData25917960__1.csv,DRtg
csvData25917960__1.csv,GmSc
csvData25917960__1.csv,TRB%
csvData5124506__2.csv,Player
csvData7401568__18.csv,AVG
csvData7401568__18.csv,OBP
csvData7401568__18.csv,RBI
csvData4460__2.csv,USG%
csvData2679641__15.csv,AVG
csvData2679641__15.csv,Team
csvData27987124__2.csv,GIDP
csvData27987124__2.csv,OPS
csvData27987124__2.csv,POS
csvData27987124__2.csv,Player
csvData27987124__2.csv,RBI
csvData27987124__2.csv,SLG
csvData8848095__3.csv,Fld%
csvData7104405__5.csv,Player
csvData7104405__5.csv,SLG
csvData2761087__11.csv,Player
csvData2761087__11.csv,RBI
csvData2761087__11.csv,SLG
csvData18562133__9.csv,OBP
csvData18562133__9.csv,Player
csvData18562133__9.csv,Team
csvData21198812__8.csv,SLG
csvData13703215__5.csv,Pos
csvData13703215__5.csv,Team
csvData26817631__4.csv,AST%
csvData26817631__4.csv,DRB%
csvData26817631__4.csv,ORB%
csvData26817631__4.csv,STL%
csvData26817631__4.csv,eFG%
csvData3871380__3.csv,avg
csvData3871380__3.csv,hbp
csvData20535739__4.csv,GIDP
csvData20535739__4.csv,Player
csvData6592205__13.csv,GIDP
csvData6592205__13.csv,Team
csvData10027553__14.csv,Player
csvData2075494__0.csv,DRtg
csvData2075494__0.csv,ORB%
csvData9205349__4.csv,G/60
csvData9205349__4.csv,IGP
csvData9205349__4.csv,Shots
csvData9205349__4.csv,iCorsi/60
csvData3461808__3.csv,BLK%
csvData3461808__3.csv,GmSc
csvData3461808__3.csv,TRB%
csvData15959016__0.csv,Player
csvData8288967__19.csv,Age
csvData8288967__19.csv,RF/9
csvData21947308__1.csv,IBB
csvData21947308__1.csv,Result
csvData16773977__0.csv,FG%
csvData16773977__0.csv,RPG
csvData19114693__3.csv,%FO
csvData19114693__3.csv,ESG
csvData19114693__3.csv,PTS
csvData6468042__7.csv,AST
csvData6468042__7.csv,FT%
csvData20535739__14.csv,OBP
csvData20535739__14.csv,Player
csvData6468042__3.csv,3P%
csvData6468042__3.csv,FGA
csvData6468042__3.csv,MIN
csvData3438382__1.csv,rbi
csvData29383799__3.csv,RBI
csvData29383799__3.csv,SLG
csvData29383799__3.csv,Team
csvData22658714__12.csv,GIDP
csvData22658714__12.csv,RBI
csvData436368__11.csv,Team
csvData22833518__4.csv,POS
csvData26447856__0.csv,AVG
csvData27686060__5.csv,AVG
csvData27686060__5.csv,GIDP
csvData23033509__14.csv,POS
csvData23033509__14.csv,Team
csvData17517374__8.csv,Player Name
csvData17517374__8.csv,RBI
csvData24807247__13.csv,POS
csvData24807247__13.csv,RBI
csvData896377__16.csv,3PM
csvData29346752__6.csv,OBP
csvData29346752__6.csv,POS
csvData29346752__6.csv,Player
csvData24807247__1.csv,Team
csvData14429913__3.csv,AST%
csvData14429913__3.csv,BLK%
csvData14429913__3.csv,DRtg
csvData14429913__3.csv,ORB%
csvData14429913__3.csv,TOV%
csvData14429913__3.csv,USG%
csvData3383853__2.csv,OPS
csvData3383853__2.csv,Team
csvData8479264__15.csv,Player
csvData27987124__17.csv,POS
csvData19072013__3.csv,GIDP
csvData19072013__3.csv,Player
csvData7434868__4.csv,FG%
csvData7434868__4.csv,MPG
csvData7434868__4.csv,ORB
csvData7434868__4.csv,SPG
csvData11387111__3.csv,BLK%
csvData11387111__3.csv,Date
csvData11387111__3.csv,ORB%
csvData11387111__3.csv,TS%
csvData11387111__3.csv,eFG%
csvData28681743__4.csv,BPG
csvData28681743__4.csv,MPG
csvData28681743__4.csv,Player
csvData29373882__16.csv,VORP
csvData29373882__16.csv,oppOBP
csvData29373882__16.csv,oppOPS
csvData1102081__4.csv,POS
csvData1102081__4.csv,RBI
csvData9739809__3.csv,GIDP
csvData27526946__4.csv,Yrs
csvData6468042__2.csv,3P%
csvData6468042__2.csv,DRB
csvData15283024__1.csv,C-G#
csvData1564466__1.csv,GIDP
csvData1564466__1.csv,RBI
csvData1564466__1.csv,SLG
csvData7259418__7.csv,AST%
csvData21084464__15.csv,OBP
csvData26239762__0.csv,GmSc
csvData26239762__0.csv,TOV%
csvData26239762__0.csv,TRB%
csvData13771482__7.csv,GIDP
csvData15894443__15.csv,VORP
csvData15894443__15.csv,oppAVG
csvData15894443__15.csv,oppOBP
csvData1102081__8.csv,Team
csvData23033509__11.csv,Team
csvData12441316__3.csv,AST%
csvData12441316__3.csv,TRB%
csvData12441316__3.csv,TS%
csvData25450714__19.csv,AVG
csvData25450714__19.csv,Player
csvData7434868__0.csv,DRB
csvData7434868__0.csv,RPG
csvData7434868__0.csv,SPG
csvData21300577__8.csv,OBP
csvData21300577__8.csv,Player
csvData11839331__7.csv,3PM
csvData11839331__7.csv,AST
csvData11839331__7.csv,MIN
csvData896377__11.csv,BPG
csvData896377__11.csv,FTA
csvData9475480__0.csv,GIDP
csvData9475480__0.csv,OBP
csvData11839331__6.csv,MIN
csvData432880__4.csv,Date
csvData432880__4.csv,ORB%
csvData6444295__3.csv,Player
csvData28681743__2.csv,SPG
csvData18661263__9.csv,OBP
csvData13997791__1.csv,SLG
csvData24807247__3.csv,Team
csvData436368__0.csv,POS
csvData436368__0.csv,RBI
csvData436368__0.csv,Team
csvData6444295__8.csv,APG
csvData6444295__8.csv,FTM
csvData19114693__4.csv,ESG
csvData19114693__4.csv,PIM
csvData26853929__5.csv,Player Name
csvData26853929__5.csv,Team
csvData26724876__2.csv,DRB
csvData10749767__2.csv,POS
csvData10749767__2.csv,RBI
csvData9768769__6.csv,SLG
csvData10749767__3.csv,AVG
csvData10749767__3.csv,Player
csvData29373882__19.csv,oppOBP
csvData29373882__19.csv,oppOPS
csvData29230622__17.csv,TEAM
csvData29230622__17.csv,VORP
csvData29230622__17.csv,oppAVG
csvData29230622__17.csv,oppOPS
csvData11971159__0.csv,Age
csvData11971159__0.csv,eFG%
csvData19132138__5.csv,oppOPS
csvData19643891__2.csv,Name
csvData19643891__2.csv,Yrs@School
csvData22384272__0.csv,ORtg
csvData22558849__13.csv,Gact
csvData19643891__1.csv,Name
csvData19643891__1.csv,OPS
csvData19643891__1.csv,RBI
csvData19643891__1.csv,Yrs@School
csvData5376485__13.csv,POS
csvData13051044__0.csv,BLK%
csvData13051044__0.csv,DRB%
csvData13051044__0.csv,DRtg
csvData13051044__0.csv,GmSc
csvData13051044__0.csv,ORB%
csvData16382327__2.csv,DRB%
csvData16382327__2.csv,ORtg
csvData16382327__2.csv,TOV%
csvData16382327__2.csv,USG%
csvData1444875__4.csv,Player
csvData26863691__2.csv,OPS
csvData26863691__2.csv,RBI
csvData18562133__0.csv,OBP
csvData18562133__0.csv,POS
csvData18562133__0.csv,Player
csvData9739809__19.csv,GIDP
csvData9739809__19.csv,POS
csvData22558849__2.csv,Age
csvData20075499__5.csv,Team
csvData11839331__4.csv,3PM
csvData11839331__4.csv,TOV
csvData19114693__5.csv,PPG
csvData19114693__5.csv,Player
csvData19114693__5.csv,S/G
csvData19114693__5.csv,TOI/G
csvData11547010__1.csv,Date
csvData25525273__1.csv,ORB%
csvData25525273__1.csv,TRB%
csvData26863691__0.csv,OBP
csvData26863691__0.csv,OPS
csvData20076526__5.csv,USG%
csvData24807247__6.csv,RBI
csvData27587184__0.csv,AST%
csvData27587184__0.csv,BLK%
csvData27587184__0.csv,DRtg
csvData27587184__0.csv,GmSc
csvData27587184__0.csv,TRB%
csvData27587184__0.csv,TS%
csvData22709338__2.csv,gdp
csvData22241580__1.csv,GDP
csvData22241580__1.csv,Game Date
csvData26724876__5.csv,FTM
csvData26724876__5.csv,RPG
csvData1102081__11.csv,OBP
csvData1102081__11.csv,POS
csvData1102081__11.csv,RBI
csvData25283220__2.csv,AVG
csvData25283220__2.csv,Team
csvData21180610__8.csv,FT%
csvData21180610__8.csv,MIN
csvData6260469__3.csv,GIDP
csvData13336059__7.csv,AVG
csvData13336059__7.csv,RBI
csvData22678292__0.csv,DRB%
csvData22678292__0.csv,STL%
csvData22678292__0.csv,TOV%
csvData17517374__7.csv,Player Name
csvData9739809__6.csv,GIDP
csvData9739809__6.csv,OBP
csvData9739809__6.csv,OPS
csvData9739809__6.csv,Player
csvData16589458__1.csv,ORtg
csvData20075499__7.csv,Team
csvData13292203__4.csv,GIDP
csvData13292203__4.csv,POS
csvData13292203__4.csv,RBI
csvData2688573__1.csv,Date
csvData2688573__1.csv,ibb
csvData2688573__1.csv,score
csvData29331554__2.csv,Date
csvData29331554__2.csv,ORB%
csvData29331554__2.csv,USG%
csvData16736013__2.csv,FG%
csvData16736013__2.csv,FGM
csvData16736013__2.csv,FTA
csvData25283220__6.csv,Player
csvData21165450__2.csv,d/s
csvData21165450__3.csv,b/s
csvData22241580__0.csv,GDP
csvData22241580__0.csv,Game Date
csvData22241580__0.csv,RBI
csvData28386553__0.csv,GIDP
csvData28386553__0.csv,Player
csvData8066901__2.csv,AVG
csvData23033509__15.csv,AVG
csvData23033509__15.csv,OBP
csvData23904874__19.csv,oppRPA+
csvData23904874__19.csv,oppTAv
csvData2761087__17.csv,Team
csvData25450714__10.csv,OPS
csvData21810799__3.csv,DRB%
csvData21810799__3.csv,DRtg
csvData21810799__3.csv,TOV%
csvData25533049__3.csv,Opponent
csvData21084464__17.csv,OBP
csvData13615565__1.csv,DEF
csvData13615565__1.csv,Pts
csvData19970342__0.csv,ORB%
csvData8598250__2.csv,GIDP
csvData8598250__2.csv,POS
csvData8598250__2.csv,RBI
csvData8598250__2.csv,Team
csvData29453038__19.csv,POS
csvData1363020__12.csv,Rbaser
csvData1363020__12.csv,Rfield
csvData1363020__12.csv,oRAR
csvData1363020__12.csv,waaWL%
csvData10001964__2.csv,AST%
csvData10001964__2.csv,ORB%
csvData10001964__2.csv,Opp
csvData13336059__16.csv,Player
csvData22069876__2.csv,Arch-Deck
csvData22069876__2.csv,Movable-Swing
csvData22069876__2.csv,Orthotropic
csvData22069876__2.csv,Segmental Box Girder
csvData9739809__15.csv,GIDP
csvData20076526__1.csv,TOV%
csvData1902536__14.csv,Player
csvData21180610__1.csv,3PM
csvData7401568__1.csv,AVG
csvData7401568__1.csv,GIDP
csvData7401568__1.csv,OPS
csvData11165008__3.csv,digs
csvData10088067__1.csv,IAP
csvData10088067__1.csv,Player Name
csvData10088067__1.csv,TOI
csvData2879490__1.csv,AVG
csvData2879490__1.csv,Player
csvData2879490__1.csv,RBI
csvData3726343__1.csv,OBP
csvData3726343__1.csv,Player
csvData13227194__0.csv,SLG
csvData13227194__0.csv,Team
csvData4888338__3.csv,Feb
csvData4888338__3.csv,Last
csvData4888338__3.csv,Totals
csvData18518969__8.csv,STL%
csvData18518969__8.csv,TS%
csvData18518969__8.csv,USG%
csvData26651945__6.csv,GIDP
csvData25437325__13.csv,RBI
csvData25437325__13.csv,Team
csvData19688700__0.csv,Player
csvData14512292__1.csv,OBP
csvData14512292__1.csv,Team
csvData8992728__3.csv,TOV%
csvData896377__6.csv,FGA
csvData22558849__18.csv,Gact
csvData6267481__1.csv,162WL%
csvData6267481__1.csv,Acquired
csvData6267481__1.csv,Age
csvData6267481__1.csv,Pos Summary
csvData6267481__1.csv,WAA
csvData4674540__14.csv,POS
csvData4674540__14.csv,Team
csvData16773977__4.csv,FGA
csvData16773977__4.csv,FTM
csvData16773977__4.csv,MPG
csvData16773977__4.csv,SPG
csvData16773977__4.csv,TOV
csvData23935204__0.csv,BLK%
csvData14443150__8.csv,3PM
csvData14443150__8.csv,BPG
csvData14443150__8.csv,PPG
csvData5376485__2.csv,AVG
csvData5376485__2.csv,POS
csvData5376485__2.csv,RBI
csvData5376485__2.csv,Team
csvData16527648__3.csv,GIDP
csvData16527648__3.csv,Player
csvData22558849__17.csv,RBI
csvData13997791__8.csv,GIDP
csvData13891302__11.csv,Player
csvData13891302__11.csv,Team
csvData9475480__7.csv,GIDP
csvData7104405__0.csv,Team
