query_table,candidate_table
csvData7914010.csv,csvData3004296.csv
csvData7914010.csv,csvData9424164.csv
csvData7914010.csv,csvData3194584.csv
csvData7914010.csv,csvData28481591.csv
csvData7914010.csv,csvData29158049.csv
csvData7914010.csv,csvData25731563.csv
csvData7914010.csv,csvData23368595.csv
csvData7914010.csv,csvData2496607.csv
csvData7914010.csv,csvData28021500.csv
csvData7914010.csv,csvData26835635.csv
csvData7914010.csv,csvData19661960.csv
csvData7917252.csv,csvData9223581.csv
csvData7917252.csv,csvData7917252.csv
csvData7917252.csv,csvData19274006.csv
csvData7917252.csv,csvData26480421.csv
csvData7917252.csv,csvData11585429.csv
csvData7917252.csv,csvData27148704.csv
csvData7917252.csv,csvData13274426.csv
csvData7917252.csv,csvData11870801.csv
csvData7917252.csv,csvData6450807.csv
csvData7917252.csv,csvData23260911.csv
csvData7917252.csv,csvData25744659.csv
csvData7917252.csv,csvData19985709.csv
csvData7917252.csv,csvData11842235.csv
csvData7917252.csv,csvData12600494.csv
csvData7917252.csv,csvData11646427.csv
csvData7917252.csv,csvData6469300.csv
csvData7917252.csv,csvData20544767.csv
csvData7917252.csv,csvData26692462.csv
csvData7917252.csv,csvData20622782.csv
csvData7953069.csv,csvData15965777.csv
csvData7953069.csv,csvData29066187.csv
csvData7953069.csv,csvData7953069.csv
csvData7953069.csv,csvData8598250.csv
csvData7953069.csv,csvData5018557.csv
csvData7953069.csv,csvData28386553.csv
csvData7953069.csv,csvData14038006.csv
csvData7953069.csv,csvData2485779.csv
csvData7953069.csv,csvData22210678.csv
csvData7953069.csv,csvData17215729.csv
csvData7953069.csv,csvData7401568.csv
csvData7953069.csv,csvData1303939.csv
csvData7953069.csv,csvData28579841.csv
csvData7953069__0.csv,csvData6592205__7.csv
csvData7953069__0.csv,csvData7481712.csv
csvData7953069__0.csv,csvData7953069__0.csv
csvData7953069__0.csv,csvData10513074__2.csv
csvData7953069__0.csv,csvData7953069__1.csv
csvData7953069__0.csv,csvData2879490__6.csv
csvData7953069__0.csv,csvData16851245.csv
csvData7953069__0.csv,csvData2879490__5.csv
csvData7953069__0.csv,csvData8862400.csv
csvData7953069__0.csv,csvData2879490__7.csv
csvData7953069__0.csv,csvData10749767__0.csv
csvData7953069__0.csv,csvData9721019.csv
csvData7953069__0.csv,csvData6917053__1.csv
csvData7953069__0.csv,csvData10540848.csv
csvData7953069__1.csv,csvData6592205__7.csv
csvData7953069__1.csv,csvData7953069__0.csv
csvData7953069__1.csv,csvData7953069__1.csv
csvData7953069__1.csv,csvData10513074__3.csv
csvData7953069__1.csv,csvData2081718.csv
csvData7953069__1.csv,csvData2590167__18.csv
csvData7953069__1.csv,csvData3198996.csv
csvData7953069__1.csv,csvData2879490__6.csv
csvData7953069__1.csv,csvData6433811__4.csv
csvData7953069__1.csv,csvData15632130.csv
csvData7953069__1.csv,csvData14513224.csv
csvData7953069__1.csv,csvData2404013__8.csv
csvData7953069__1.csv,csvData23003743__3.csv
csvData7953069__2.csv,csvData4676916__10.csv
csvData7953069__2.csv,csvData14963477.csv
csvData7953069__2.csv,csvData14963477__1.csv
csvData7953069__2.csv,csvData19072013.csv
csvData7953069__2.csv,csvData8386672.csv
csvData7953069__2.csv,csvData21675463.csv
csvData7953069__2.csv,csvData14963477__2.csv
csvData7953069__2.csv,csvData14963477__0.csv
csvData7953069__2.csv,csvData18493125__9.csv
csvData7953069__2.csv,csvData2404013__8.csv
csvData7953069__2.csv,csvData27526946__3.csv
csvData7953069__2.csv,csvData7953069__3.csv
csvData7953069__2.csv,csvData7953069__2.csv
csvData7953069__2.csv,csvData6592205__8.csv
csvData7953069__2.csv,csvData6592205__10.csv
csvData7953069__2.csv,csvData5376485__7.csv
csvData7953069__2.csv,csvData6592205__9.csv
csvData7953069__2.csv,csvData6260469__0.csv
csvData7953069__2.csv,csvData15291753.csv
csvData7953069__2.csv,csvData2664597.csv
csvData7953069__3.csv,csvData4676916__10.csv
csvData7953069__3.csv,csvData14963477.csv
csvData7953069__3.csv,csvData14963477__1.csv
csvData7953069__3.csv,csvData19072013.csv
csvData7953069__3.csv,csvData8386672.csv
csvData7953069__3.csv,csvData21675463.csv
csvData7953069__3.csv,csvData14963477__2.csv
csvData7953069__3.csv,csvData14963477__0.csv
csvData7953069__3.csv,csvData1155949.csv
csvData7953069__3.csv,csvData16775101.csv
csvData7953069__3.csv,csvData18340700.csv
csvData7953069__3.csv,csvData7953069__2.csv
csvData7953069__3.csv,csvData13884373.csv
csvData7953069__3.csv,csvData14764195.csv
csvData7953069__3.csv,csvData15936069__18.csv
csvData7953069__3.csv,csvData2561378.csv
csvData7953069__3.csv,csvData5376485__4.csv
csvData7953069__3.csv,csvData2664597.csv
csvData7953069__3.csv,csvData7059736.csv
csvData7953069__3.csv,csvData28193349__15.csv
csvData7963693.csv,csvData2761087__14.csv
csvData7963693.csv,csvData16714552.csv
csvData7963693.csv,csvData24272095.csv
csvData7963693.csv,csvData9822435.csv
csvData7963693.csv,csvData26480744.csv
csvData7963693.csv,csvData7963693.csv
csvData7963693.csv,csvData5744358.csv
csvData7963693.csv,csvData6638438.csv
csvData7963693.csv,csvData17369627.csv
csvData7963693.csv,csvData17510556.csv
csvData7963693.csv,csvData20350309.csv
csvData7963693.csv,csvData8265686.csv
csvData7963693.csv,csvData9775232.csv
csvData7963693.csv,csvData20349165.csv
csvData7971830.csv,csvData18883393.csv
csvData7971830.csv,csvData12089241.csv
csvData7971830.csv,csvData17226967.csv
csvData7971830.csv,csvData18136840.csv
csvData7971830.csv,csvData2583630.csv
csvData7971830.csv,csvData7971830.csv
csvData7971830.csv,csvData3877100.csv
csvData7971830.csv,csvData6256344.csv
csvData7971830.csv,csvData17797809.csv
csvData7971830.csv,csvData878740.csv
csvData7971830.csv,csvData14293576.csv
csvData7971830.csv,csvData11438947.csv
csvData7971830.csv,csvData17309635.csv
csvData7971830.csv,csvData9953039.csv
csvData7971830.csv,csvData13032756.csv
csvData7971830.csv,csvData2905573.csv
csvData7971830.csv,csvData13736113.csv
csvData7971830.csv,csvData16591884.csv
csvData7984902__0.csv,csvData21826398__8.csv
csvData7984902__0.csv,csvData16083137__3.csv
csvData7984902__0.csv,csvData917122__3.csv
csvData7984902__0.csv,csvData26522418__3.csv
csvData7984902__0.csv,csvData917122__2.csv
csvData7984902__0.csv,csvData13726780__2.csv
csvData7984902__0.csv,csvData27377755.csv
csvData7984902__0.csv,csvData19970342__4.csv
csvData7984902__0.csv,csvData7984902__1.csv
csvData7984902__0.csv,csvData22839842.csv
csvData7984902__0.csv,csvData25298407.csv
csvData7984902__0.csv,csvData8990779.csv
csvData7984902__0.csv,csvData1786628__3.csv
csvData7984902__0.csv,csvData877433.csv
csvData7984902__0.csv,csvData6444295__6.csv
csvData7984902__0.csv,csvData3709754.csv
csvData7984902__1.csv,csvData21826398__8.csv
csvData7984902__1.csv,csvData16083137__3.csv
csvData7984902__1.csv,csvData917122__3.csv
csvData7984902__1.csv,csvData26522418__3.csv
csvData7984902__1.csv,csvData917122__2.csv
csvData7984902__1.csv,csvData13726780__2.csv
csvData7984902__1.csv,csvData20967043__2.csv
csvData7984902__1.csv,csvData7984902__1.csv
csvData7984902__1.csv,csvData20967043__1.csv
csvData7984902__1.csv,csvData7984902__0.csv
csvData7984902__1.csv,csvData26375163.csv
csvData7984902__1.csv,csvData21884564.csv
csvData7984902__1.csv,csvData11658067.csv
csvData7984902__1.csv,csvData2546810.csv
csvData7984902__1.csv,csvData19006529.csv
csvData7984902__1.csv,csvData19970342__4.csv
csvData7984902__1.csv,csvData18827531.csv
csvData7984902__2.csv,csvData7984902__2.csv
csvData7984902__2.csv,csvData17541023.csv
csvData7984902__2.csv,csvData4016056.csv
csvData7984902__2.csv,csvData7984902__3.csv
csvData7984902__2.csv,csvData18406114.csv
csvData7984902__2.csv,csvData28449023__1.csv
csvData7984902__2.csv,csvData12682652.csv
csvData7984902__2.csv,csvData10703673.csv
csvData7984902__2.csv,csvData2553466.csv
csvData7984902__2.csv,csvData28930289.csv
csvData7984902__2.csv,csvData4225557.csv
csvData7984902__2.csv,csvData24540654.csv
csvData7984902__2.csv,csvData21980255.csv
csvData7984902__2.csv,csvData6605406__4.csv
csvData7984902__2.csv,csvData9127831.csv
csvData7984902__2.csv,csvData20076526__4.csv
csvData7984902__2.csv,csvData22418917__4.csv
csvData7984902__2.csv,csvData4430469.csv
csvData7984902__2.csv,csvData6680543__2.csv
csvData7984902__2.csv,csvData7470046.csv
csvData7984902__2.csv,csvData5191131.csv
csvData7984902__2.csv,csvData1853077.csv
csvData7984902__2.csv,csvData4108293.csv
csvData7984902__3.csv,csvData20076526__4.csv
csvData7984902__3.csv,csvData7984902__2.csv
csvData7984902__3.csv,csvData12001102.csv
csvData7984902__3.csv,csvData18406114.csv
csvData7984902__3.csv,csvData12682652.csv
csvData7984902__3.csv,csvData7984902__3.csv
csvData7984902__3.csv,csvData4016056.csv
csvData7984902__3.csv,csvData8681167.csv
csvData7984902__3.csv,csvData27505801.csv
csvData7984902__3.csv,csvData2553466.csv
csvData7984902__3.csv,csvData27482016.csv
csvData7984902__3.csv,csvData27526120.csv
csvData7984902__3.csv,csvData23038899.csv
csvData7984902__3.csv,csvData18481000.csv
csvData7984902__3.csv,csvData20076526__5.csv
csvData7984902__3.csv,csvData28606907.csv
csvData7984902__3.csv,csvData4430469.csv
csvData7984902__3.csv,csvData22418917__5.csv
csvData7984902__3.csv,csvData6680543__2.csv
csvData7984902__3.csv,csvData6680543__0.csv
csvData7984902__3.csv,csvData7497257.csv
csvData7984902__3.csv,csvData1853077.csv
csvData7984902__3.csv,csvData26259275.csv
csvData7995940.csv,csvData2761087__14.csv
csvData7995940.csv,csvData3245784.csv
csvData7995940.csv,csvData26815744.csv
csvData7995940.csv,csvData2409589.csv
csvData7995940.csv,csvData7995940.csv
csvData7995940.csv,csvData7953069.csv
csvData7995940.csv,csvData21300577.csv
csvData7995940.csv,csvData10368791.csv
csvData7995940.csv,csvData1075553.csv
csvData7995940.csv,csvData8174184.csv
csvData7995940.csv,csvData10398903.csv
csvData7995940.csv,csvData3155360.csv
csvData7995940.csv,csvData24661824.csv
csvData8001964.csv,csvData9604602.csv
csvData8001964.csv,csvData9556285.csv
csvData8001964.csv,csvData9181394.csv
csvData8001964.csv,csvData9760030.csv
csvData8001964.csv,csvData8944211.csv
csvData8001964.csv,csvData8222189.csv
csvData8001964.csv,csvData7975444.csv
csvData8001964.csv,csvData8162115.csv
csvData8001964.csv,csvData7264118.csv
csvData8001964.csv,csvData7942081.csv
csvData8001964.csv,csvData6212874.csv
csvData8001964.csv,csvData7808634.csv
csvData8001964.csv,csvData8153697.csv
csvData8001964.csv,csvData9904372.csv
csvData8001964.csv,csvData9557386.csv
csvData8001964.csv,csvData8542366.csv
csvData8001964.csv,csvData9118038.csv
csvData8001964.csv,csvData9896258.csv
csvData8001964.csv,csvData7164450.csv
csvData8001964.csv,csvData7467085.csv
csvData8009905.csv,csvData16304192.csv
csvData8009905.csv,csvData8009905.csv
csvData8009905.csv,csvData28326749.csv
csvData8009905.csv,csvData17342487.csv
csvData8009905.csv,csvData21954094.csv
csvData8009905.csv,csvData23426105.csv
csvData8009905.csv,csvData10075148.csv
csvData8009905.csv,csvData24798979.csv
csvData8009905.csv,csvData19692604.csv
csvData8009905.csv,csvData7033190.csv
csvData8009905.csv,csvData595523.csv
csvData8009905.csv,csvData21058075.csv
csvData8009905.csv,csvData24677818.csv
csvData8009905.csv,csvData9334034.csv
csvData8009905.csv,csvData9103321.csv
csvData8009905.csv,csvData26246771.csv
csvData8009905.csv,csvData14060037.csv
csvData8013988.csv,csvData6336163.csv
csvData8013988.csv,csvData8013988.csv
csvData8013988.csv,csvData27232450.csv
csvData8013988.csv,csvData8023403.csv
csvData8013988.csv,csvData22192533.csv
csvData8013988.csv,csvData5980429.csv
csvData8013988.csv,csvData8015596.csv
csvData8013988.csv,csvData17695486.csv
csvData8013988.csv,csvData29468644.csv
csvData8013988.csv,csvData10295620.csv
csvData8013988.csv,csvData27262142.csv
csvData8013988.csv,csvData16379529.csv
csvData8013988.csv,csvData27041273.csv
csvData8013988.csv,csvData5328832.csv
csvData8013988.csv,csvData24404571.csv
csvData8013988.csv,csvData15556326.csv
csvData8013988.csv,csvData6534971.csv
csvData8013988.csv,csvData28442033.csv
csvData8035804.csv,csvData9760030.csv
csvData8035804.csv,csvData9181394.csv
csvData8035804.csv,csvData9556285.csv
csvData8035804.csv,csvData9604602.csv
csvData8035804.csv,csvData9079384.csv
csvData8035804.csv,csvData7975444.csv
csvData8035804.csv,csvData8162115.csv
csvData8035804.csv,csvData8222189.csv
csvData8035804.csv,csvData7950348.csv
csvData8035804.csv,csvData7682404.csv
csvData8035804.csv,csvData5605950.csv
csvData8035804.csv,csvData7808634.csv
csvData8035804.csv,csvData8153697.csv
csvData8035804.csv,csvData9904372.csv
csvData8035804.csv,csvData9557386.csv
csvData8035804.csv,csvData8542366.csv
csvData8035804.csv,csvData7460262.csv
csvData8035804.csv,csvData9118038.csv
csvData8035804.csv,csvData9896258.csv
csvData8035804.csv,csvData7164450.csv
csvData8042983__0.csv,csvData4674540__3.csv
csvData8042983__0.csv,csvData4674540__10.csv
csvData8042983__0.csv,csvData4674540__8.csv
csvData8042983__0.csv,csvData13997791.csv
csvData8042983__0.csv,csvData4674540__11.csv
csvData8042983__0.csv,csvData4674540__9.csv
csvData8042983__0.csv,csvData4674540__0.csv
csvData8042983__0.csv,csvData4674540__2.csv
csvData8042983__0.csv,csvData8042983__1.csv
csvData8042983__0.csv,csvData24332094.csv
csvData8042983__0.csv,csvData11859275__0.csv
csvData8042983__0.csv,csvData8786189.csv
csvData8042983__0.csv,csvData8042983__0.csv
csvData8042983__0.csv,csvData10007772.csv
csvData8042983__0.csv,csvData1761445__4.csv
csvData8042983__0.csv,csvData11208375.csv
csvData8042983__0.csv,csvData1761445__5.csv
csvData8042983__0.csv,csvData751010.csv
csvData8042983__0.csv,csvData27766770.csv
csvData8042983__0.csv,csvData11859275__1.csv
csvData8042983__1.csv,csvData4674540__3.csv
csvData8042983__1.csv,csvData4674540__10.csv
csvData8042983__1.csv,csvData4674540__8.csv
csvData8042983__1.csv,csvData13997791.csv
csvData8042983__1.csv,csvData4674540__11.csv
csvData8042983__1.csv,csvData4674540__9.csv
csvData8042983__1.csv,csvData4674540__0.csv
csvData8042983__1.csv,csvData4674540__2.csv
csvData8042983__1.csv,csvData25596291.csv
csvData8042983__1.csv,csvData8042983__1.csv
csvData8042983__1.csv,csvData4697634.csv
csvData8042983__1.csv,csvData8042983__0.csv
csvData8042983__1.csv,csvData27160827.csv
csvData8042983__1.csv,csvData21700525.csv
csvData8042983__1.csv,csvData8267269.csv
csvData8042983__1.csv,csvData19250586.csv
csvData8042983__1.csv,csvData14900413.csv
csvData8042983__1.csv,csvData207419.csv
csvData8042983__1.csv,csvData4267155.csv
csvData8042983__1.csv,csvData8842739.csv
csvData8042983__2.csv,csvData4674540__3.csv
csvData8042983__2.csv,csvData4674540__10.csv
csvData8042983__2.csv,csvData4674540__8.csv
csvData8042983__2.csv,csvData13997791.csv
csvData8042983__2.csv,csvData4674540__11.csv
csvData8042983__2.csv,csvData4674540__9.csv
csvData8042983__2.csv,csvData4674540__0.csv
csvData8042983__2.csv,csvData4674540__2.csv
csvData8042983__2.csv,csvData8042983__3.csv
csvData8042983__2.csv,csvData6493335.csv
csvData8042983__2.csv,csvData9815987.csv
csvData8042983__2.csv,csvData2996693.csv
csvData8042983__2.csv,csvData25980619.csv
csvData8042983__2.csv,csvData27869223.csv
csvData8042983__2.csv,csvData26016253.csv
csvData8042983__2.csv,csvData9678930.csv
csvData8042983__2.csv,csvData3503836.csv
csvData8042983__3.csv,csvData4674540__3.csv
csvData8042983__3.csv,csvData4674540__10.csv
csvData8042983__3.csv,csvData4674540__8.csv
csvData8042983__3.csv,csvData13997791.csv
csvData8042983__3.csv,csvData4674540__11.csv
csvData8042983__3.csv,csvData4674540__9.csv
csvData8042983__3.csv,csvData4674540__0.csv
csvData8042983__3.csv,csvData4674540__2.csv
csvData8042983__3.csv,csvData10468473.csv
csvData8042983__3.csv,csvData12721753.csv
csvData8042983__3.csv,csvData29071519.csv
csvData8042983__3.csv,csvData8042983__2.csv
csvData8042983__3.csv,csvData24161491.csv
csvData8042983__3.csv,csvData20620543.csv
csvData8042983__3.csv,csvData26516503.csv
csvData8042983__3.csv,csvData19836680.csv
csvData8042983__3.csv,csvData29000154__3.csv
csvData8042983__3.csv,csvData18526985.csv
csvData8066901.csv,csvData15965777.csv
csvData8066901.csv,csvData12629863.csv
csvData8066901.csv,csvData26651945.csv
csvData8066901.csv,csvData8479264.csv
csvData8066901.csv,csvData16000106.csv
csvData8066901.csv,csvData8066901.csv
csvData8066901.csv,csvData22833518.csv
csvData8066901.csv,csvData29346752.csv
csvData8066901.csv,csvData1444875.csv
csvData8066901.csv,csvData13638124.csv
csvData8066901.csv,csvData436368.csv
csvData8066901.csv,csvData15745723.csv
csvData8066901.csv,csvData20099586.csv
csvData8066901.csv,csvData9768769.csv
csvData8066901__0.csv,csvData4674540__3.csv
csvData8066901__0.csv,csvData5443049__2.csv
csvData8066901__0.csv,csvData8066901__0.csv
csvData8066901__0.csv,csvData8066901__1.csv
csvData8066901__0.csv,csvData8066901__2.csv
csvData8066901__0.csv,csvData5443049__1.csv
csvData8066901__0.csv,csvData5443049__0.csv
csvData8066901__0.csv,csvData2485779__3.csv
csvData8066901__0.csv,csvData436368__3.csv
csvData8066901__0.csv,csvData436368__2.csv
csvData8066901__0.csv,csvData13227194__13.csv
csvData8066901__0.csv,csvData24807247__15.csv
csvData8066901__0.csv,csvData1327142.csv
csvData8066901__1.csv,csvData4674540__3.csv
csvData8066901__1.csv,csvData8066901__2.csv
csvData8066901__1.csv,csvData5443049__2.csv
csvData8066901__1.csv,csvData8066901__1.csv
csvData8066901__1.csv,csvData4674540__14.csv
csvData8066901__1.csv,csvData8066901__0.csv
csvData8066901__1.csv,csvData16114577__0.csv
csvData8066901__1.csv,csvData22558849__18.csv
csvData8066901__1.csv,csvData22558849__17.csv
csvData8066901__1.csv,csvData22558849__15.csv
csvData8066901__1.csv,csvData18493125__11.csv
csvData8066901__1.csv,csvData13227194__14.csv
csvData8066901__2.csv,csvData4676916__8.csv
csvData8066901__2.csv,csvData8066901__0.csv
csvData8066901__2.csv,csvData25450714__7.csv
csvData8066901__2.csv,csvData22658714__2.csv
csvData8066901__2.csv,csvData4823585__8.csv
csvData8066901__2.csv,csvData8066901__1.csv
csvData8066901__2.csv,csvData5443049__0.csv
csvData8066901__2.csv,csvData5443049__2.csv
csvData8066901__2.csv,csvData4676916__9.csv
csvData8066901__2.csv,csvData25450714__6.csv
csvData8066901__2.csv,csvData13336059__7.csv
csvData8066901__2.csv,csvData13336059__6.csv
csvData8066901__2.csv,csvData8066901__2.csv
csvData8066901__2.csv,csvData13336059__9.csv
csvData8066901__2.csv,csvData24807247__15.csv
csvData8066901__2.csv,csvData26863691__7.csv
csvData8066901__2.csv,csvData2485779__3.csv
csvData8066901__2.csv,csvData4674540__14.csv
csvData8066901__2.csv,csvData13292203__8.csv
csvData8066901__2.csv,csvData13336059__5.csv
csvData8066901__2.csv,csvData13336059__8.csv
csvData8066901__2.csv,csvData13227194__15.csv
csvData8066901__3.csv,csvData18465449.csv
csvData8066901__3.csv,csvData13434912__1.csv
csvData8066901__3.csv,csvData8066901__3.csv
csvData8066901__3.csv,csvData15844325.csv
csvData8066901__3.csv,csvData13434912__2.csv
csvData8066901__3.csv,csvData22833518.csv
csvData8066901__3.csv,csvData1564466.csv
csvData8066901__3.csv,csvData17320074.csv
csvData8066901__3.csv,csvData8066901__4.csv
csvData8066901__3.csv,csvData8066901__5.csv
csvData8066901__3.csv,csvData19553885__7.csv
csvData8066901__3.csv,csvData2535278.csv
csvData8066901__3.csv,csvData16672491.csv
csvData8066901__3.csv,csvData14184555.csv
csvData8066901__3.csv,csvData25110038.csv
csvData8066901__3.csv,csvData26441988.csv
csvData8066901__3.csv,csvData644922.csv
csvData8066901__3.csv,csvData2586031.csv
csvData8066901__3.csv,csvData26792659.csv
csvData8066901__4.csv,csvData13434912__1.csv
csvData8066901__4.csv,csvData8066901__3.csv
csvData8066901__4.csv,csvData8066901__5.csv
csvData8066901__4.csv,csvData8066901__4.csv
csvData8066901__4.csv,csvData26441988.csv
csvData8066901__4.csv,csvData25625036.csv
csvData8066901__4.csv,csvData9089537.csv
csvData8066901__4.csv,csvData7054905.csv
csvData8066901__5.csv,csvData13434912__1.csv
csvData8066901__5.csv,csvData8066901__5.csv
csvData8066901__5.csv,csvData10212811__0.csv
csvData8066901__5.csv,csvData26441988.csv
csvData8066901__5.csv,csvData8066901__4.csv
csvData8066901__5.csv,csvData25625036.csv
csvData8066901__6.csv,csvData8066901__8.csv
csvData8066901__6.csv,csvData8066901__7.csv
csvData8066901__6.csv,csvData13638124__5.csv
csvData8066901__6.csv,csvData16000106__2.csv
csvData8066901__6.csv,csvData26097939.csv
csvData8066901__6.csv,csvData1247273.csv
csvData8066901__6.csv,csvData16000106__3.csv
csvData8066901__6.csv,csvData16000106__0.csv
csvData8066901__6.csv,csvData9768769__1.csv
csvData8066901__6.csv,csvData19026851.csv
csvData8066901__6.csv,csvData10576612.csv
csvData8066901__7.csv,csvData8066901__8.csv
csvData8066901__7.csv,csvData8066901__6.csv
csvData8066901__7.csv,csvData13292203__6.csv
csvData8066901__7.csv,csvData16000106__2.csv
csvData8066901__7.csv,csvData1564466__8.csv
csvData8066901__7.csv,csvData16000106__3.csv
csvData8066901__7.csv,csvData26959440__3.csv
csvData8066901__7.csv,csvData2590167__4.csv
csvData8066901__7.csv,csvData17288944__1.csv
csvData8066901__7.csv,csvData28891374.csv
csvData8066901__7.csv,csvData8066901__1.csv
csvData8066901__7.csv,csvData14833792__4.csv
csvData8066901__8.csv,csvData9768769__2.csv
csvData8066901__8.csv,csvData13292203__8.csv
csvData8066901__8.csv,csvData9768769__1.csv
csvData8066901__8.csv,csvData8066901__8.csv
csvData8066901__8.csv,csvData8066901__7.csv
csvData8066901__8.csv,csvData10025189__3.csv
csvData8066901__8.csv,csvData8066901__6.csv
csvData8066901__8.csv,csvData16000106__2.csv
csvData8066901__8.csv,csvData5376485__6.csv
csvData8066901__8.csv,csvData7401568__0.csv
csvData8066901__8.csv,csvData4602349__8.csv
csvData8066901__8.csv,csvData4602349__7.csv
csvData8066901__8.csv,csvData16000106__4.csv
csvData8066901__8.csv,csvData19072013__0.csv
csvData8066901__8.csv,csvData10025189__4.csv
csvData8066901__8.csv,csvData14833792__5.csv
csvData8066901__8.csv,csvData10513074__1.csv
csvData8066901__8.csv,csvData26862359.csv
csvData8076407.csv,csvData13642297.csv
csvData8076407.csv,csvData22571091.csv
csvData8076407.csv,csvData26834072.csv
csvData8076407.csv,csvData16661977.csv
csvData8076407.csv,csvData18762377.csv
csvData8076407.csv,csvData24547425.csv
csvData8076407.csv,csvData6339553.csv
csvData8076407.csv,csvData11484104.csv
csvData8076407.csv,csvData8076407.csv
csvData8076407.csv,csvData23980498.csv
csvData8076407.csv,csvData6728595.csv
csvData8076407.csv,csvData24925417.csv
csvData8076407.csv,csvData5122587.csv
csvData8076407.csv,csvData10959163.csv
csvData8076407.csv,csvData8855719.csv
csvData8076407.csv,csvData20242476.csv
csvData8076407.csv,csvData1423293.csv
csvData8076407.csv,csvData20712759.csv
csvData807836.csv,csvData807836.csv
csvData807836.csv,csvData3165736.csv
csvData807836.csv,csvData1388726.csv
csvData807836.csv,csvData14631199.csv
csvData807836.csv,csvData25112510.csv
csvData807836.csv,csvData22495698.csv
csvData807836.csv,csvData14839464.csv
csvData807836.csv,csvData16635695.csv
csvData807836.csv,csvData13537195.csv
csvData807836.csv,csvData11427798.csv
csvData807836.csv,csvData15465886.csv
csvData807836.csv,csvData648570.csv
csvData8093716.csv,csvData2761087__14.csv
csvData8093716.csv,csvData10454500.csv
csvData8093716.csv,csvData20390552.csv
csvData8093716.csv,csvData8093716.csv
csvData8093716.csv,csvData27078314.csv
csvData8093716.csv,csvData3512959.csv
csvData8093716.csv,csvData26257507.csv
csvData8093716.csv,csvData15972697.csv
csvData8093716.csv,csvData22662057.csv
csvData8093716.csv,csvData13146520.csv
csvData8093716.csv,csvData4168914.csv
csvData8093716.csv,csvData12957417.csv
csvData8093716.csv,csvData8234317.csv
csvData8104420.csv,csvData8998446.csv
csvData8104420.csv,csvData991928.csv
csvData8104420.csv,csvData9223764.csv
csvData8104420.csv,csvData8698433.csv
csvData8104420.csv,csvData8562755.csv
csvData8104420.csv,csvData8002057.csv
csvData8104420.csv,csvData8047850.csv
csvData8104420.csv,csvData7838100.csv
csvData8104420.csv,csvData6496772.csv
csvData8104420.csv,csvData6141851.csv
csvData8104420.csv,csvData5649882.csv
csvData8104420.csv,csvData8472813.csv
csvData8104420.csv,csvData9520009.csv
csvData8104420.csv,csvData7852008.csv
csvData8104420.csv,csvData7943532.csv
csvData8104420.csv,csvData9848747.csv
csvData8104420.csv,csvData7094453.csv
csvData8104420.csv,csvData7810431.csv
csvData8104420.csv,csvData7838755.csv
csvData8104420.csv,csvData7361635.csv
csvData8114058.csv,csvData24709487.csv
csvData8114058.csv,csvData27676287.csv
csvData8114058.csv,csvData19293100.csv
csvData8114058.csv,csvData24474184.csv
csvData8114058.csv,csvData21399954.csv
csvData8114058.csv,csvData8114058.csv
csvData8114058.csv,csvData10086063.csv
csvData8114058.csv,csvData27767378.csv
csvData8114058.csv,csvData24414132.csv
csvData8114058.csv,csvData19332287.csv
csvData8114058.csv,csvData8759247.csv
csvData8114058.csv,csvData11286269.csv
csvData8114058.csv,csvData20566988.csv
csvData8114058.csv,csvData22276987.csv
csvData8114058.csv,csvData5378152.csv
csvData8114058.csv,csvData5406283.csv
csvData8114058.csv,csvData29167896.csv
csvData8114058.csv,csvData27383060.csv
csvData8116970.csv,csvData8472813.csv
csvData8116970.csv,csvData9520009.csv
csvData8116970.csv,csvData7882334.csv
csvData8116970.csv,csvData7852008.csv
csvData8116970.csv,csvData7943532.csv
csvData8116970.csv,csvData9848747.csv
csvData8116970.csv,csvData7810431.csv
csvData8116970.csv,csvData7838755.csv
csvData8116970.csv,csvData7361635.csv
csvData8116970.csv,csvData8698433.csv
csvData8116970.csv,csvData991928.csv
csvData8116970.csv,csvData8736991.csv
csvData8116970.csv,csvData8998446.csv
csvData8116970.csv,csvData9223764.csv
csvData8116970.csv,csvData8002057.csv
csvData8116970.csv,csvData8047850.csv
csvData8116970.csv,csvData7838100.csv
csvData8116970.csv,csvData8131300.csv
csvData8116970.csv,csvData8562755.csv
csvData8116970.csv,csvData6141851.csv
csvData8116970.csv,csvData5736029.csv
csvData8116970.csv,csvData4161766.csv
csvData8131211__0.csv,csvData28507633__1.csv
csvData8131211__0.csv,csvData8131211__2.csv
csvData8131211__0.csv,csvData25019043__1.csv
csvData8131211__0.csv,csvData8131211__1.csv
csvData8131211__0.csv,csvData8131211__0.csv
csvData8131211__0.csv,csvData16904536__0.csv
csvData8131211__0.csv,csvData11780133.csv
csvData8131211__0.csv,csvData14429913__3.csv
csvData8131211__0.csv,csvData20967043__1.csv
csvData8131211__0.csv,csvData9925714__2.csv
csvData8131211__0.csv,csvData9780520.csv
csvData8131211__0.csv,csvData10984639__3.csv
csvData8131211__1.csv,csvData28507633__1.csv
csvData8131211__1.csv,csvData25036826.csv
csvData8131211__1.csv,csvData8131211__0.csv
csvData8131211__1.csv,csvData8131211__2.csv
csvData8131211__1.csv,csvData22418917__1.csv
csvData8131211__1.csv,csvData8131211__1.csv
csvData8131211__1.csv,csvData11780133.csv
